18.554688, -13.427734, 1008.789062
65.917969, -41.748047, 1019.531250
48.828125, -46.630859, 1000.976562
19.531250, -112.060547, 1013.671875
30.273438, -86.181641, 1095.214844
120.605469, -192.138672, 1242.187500
82.031250, -145.263672, 1227.539062
71.289062, -77.880859, 1152.343750
77.148438, -79.833984, 1109.375000
61.035156, -33.447266, 1067.382812
49.316406, -26.123047, 1029.785156
65.429688, 5.859375, 1010.742188
23.925781, 51.269531, 969.726562
62.011719, 66.894531, 995.605469
81.054688, 71.289062, 943.359375
93.261719, 75.195312, 946.289062
94.238281, 106.445312, 942.382812
93.261719, 125.000000, 937.011719
94.238281, 133.789062, 901.855469
69.335938, 162.109375, 905.273438
80.566406, 173.828125, 877.929688
61.523438, 225.585938, 829.589844
33.691406, 253.417969, 775.390625
24.414062, 289.062500, 733.398438
15.136719, 247.070312, 706.542969
69.335938, 189.453125, 765.625000
47.363281, 175.781250, 844.726562
-1.708984, 181.640625, 882.812500
50.781250, 203.125000, 877.929688
83.984375, 150.878906, 863.769531
28.320312, 196.289062, 878.906250
125.976562, 136.230469, 884.765625
53.710938, 111.328125, 948.242188
36.132812, 91.796875, 970.703125
50.781250, 82.031250, 973.632812
42.968750, 40.039062, 1074.218750
70.800781, 40.039062, 1159.667969
-4.150391, 50.781250, 1143.554688
10.742188, 22.460938, 1121.093750
-21.728516, -6.591797, 1025.390625
-33.447266, -3.662109, 908.203125
32.714844, -72.998047, 905.761719
108.398438, -167.236328, 804.199219
-389.892578, -773.193359, 1999.755859
-,-,-
29.296875, -47.119141, 996.582031
-24.658203, -36.865234, 980.468750
-32.958984, -70.068359, 989.746094
64.453125, -116.455078, 1133.789062
-21.240234, -103.759766, 1277.343750
71.777344, -120.361328, 1345.703125
53.710938, -77.880859, 1236.328125
10.742188, -21.728516, 1127.441406
-5.615234, 18.066406, 1071.289062
-15.869141, 57.617188, 946.289062
19.531250, 68.359375, 1049.804688
43.945312, 48.339844, 987.304688
18.554688, 67.382812, 913.085938
64.453125, 53.710938, 949.218750
84.960938, 58.593750, 899.414062
19.531250, 99.609375, 853.515625
-10.986328, 154.296875, 851.562500
16.601562, 183.105469, 782.226562
-26.123047, 218.261719, 770.507812
-19.287109, 212.890625, 734.375000
-21.240234, 235.839844, 677.734375
14.648438, 203.125000, 705.566406
10.742188, 195.312500, 744.140625
-0.244141, 203.125000, 871.093750
5.371094, 160.156250, 897.460938
-46.142578, 211.914062, 821.289062
-131.591797, 242.187500, 915.039062
0.488281, 159.667969, 922.851562
17.578125, 139.160156, 1015.625000
21.484375, 121.582031, 1082.031250
56.152344, 98.632812, 1059.570312
44.921875, 61.523438, 1046.875000
65.429688, 52.246094, 1101.562500
-47.119141, 70.312500, 1109.375000
-112.060547, 113.281250, 1064.941406
-75.927734, 105.468750, 961.425781
1.953125, 22.460938, 961.425781
7.324219, 16.601562, 1008.789062
-30.029297, 0.976562, 993.652344
-64.697266, -32.470703, 995.117188
-95.947266, -985.595703, 1790.039062
-8.056641, 116.210938, 794.921875
0.488281, -27.099609, 907.226562
